iter,param,Coef,modelType,DV,SurveyLabel,qGroup
380,Intercept,-0.9983891193066996,nbinom,Serious Infection,Intercept,Other
381,Intercept,-1.217925587615473,nbinom,Serious Infection,Intercept,Other
382,Intercept,-1.5407708480761058,nbinom,Serious Infection,Intercept,Other
383,Intercept,-0.9575670604388924,nbinom,Serious Infection,Intercept,Other
384,Intercept,-1.1370332756481398,nbinom,Serious Infection,Intercept,Other
385,Intercept,-1.9573044403069104,nbinom,Serious Infection,Intercept,Other
386,Intercept,-1.7141020921001249,nbinom,Serious Infection,Intercept,Other
387,Intercept,-1.8506314913207804,nbinom,Serious Infection,Intercept,Other
388,Intercept,-1.9361076372545465,nbinom,Serious Infection,Intercept,Other
389,Intercept,-1.1097121004203692,nbinom,Serious Infection,Intercept,Other
390,Intercept,-0.9542094844497616,nbinom,Serious Infection,Intercept,Other
391,Intercept,-0.9121131146287088,nbinom,Serious Infection,Intercept,Other
392,Intercept,-1.408202833034096,nbinom,Serious Infection,Intercept,Other
393,Intercept,-1.1706880942621596,nbinom,Serious Infection,Intercept,Other
394,Intercept,-1.577361171732388,nbinom,Serious Infection,Intercept,Other
395,Intercept,-2.3894763886460035,nbinom,Serious Infection,Intercept,Other
396,Intercept,-1.6740820830268932,nbinom,Serious Infection,Intercept,Other
397,Intercept,-1.6606742251641275,nbinom,Serious Infection,Intercept,Other
398,Intercept,-1.4918283937340786,nbinom,Serious Infection,Intercept,Other
399,Intercept,-1.2132381204128675,nbinom,Serious Infection,Intercept,Other
400,Intercept,-1.8597236288222725,nbinom,Serious Infection,Intercept,Other
401,Intercept,-1.8021840395037891,nbinom,Serious Infection,Intercept,Other
402,Intercept,-1.836261831728214,nbinom,Serious Infection,Intercept,Other
403,Intercept,-1.78973607188323,nbinom,Serious Infection,Intercept,Other
404,Intercept,-1.8221618818292904,nbinom,Serious Infection,Intercept,Other
405,Intercept,-1.813305741890524,nbinom,Serious Infection,Intercept,Other
406,Intercept,-1.2592684084718997,nbinom,Serious Infection,Intercept,Other
407,Intercept,-1.556354078950081,nbinom,Serious Infection,Intercept,Other
408,Intercept,-1.8242725070282264,nbinom,Serious Infection,Intercept,Other
409,Intercept,-1.611794811136535,nbinom,Serious Infection,Intercept,Other
410,Intercept,-1.9459048549652984,nbinom,Serious Infection,Intercept,Other
411,Intercept,-1.1153934171154274,nbinom,Serious Infection,Intercept,Other
412,Intercept,-1.041026438472323,nbinom,Serious Infection,Intercept,Other
413,Intercept,-1.4945233666422229,nbinom,Serious Infection,Intercept,Other
414,Intercept,-1.4267090574528594,nbinom,Serious Infection,Intercept,Other
415,Intercept,-1.6624401369578754,nbinom,Serious Infection,Intercept,Other
416,Intercept,-2.17300757914945,nbinom,Serious Infection,Intercept,Other
417,Intercept,-1.997516982455302,nbinom,Serious Infection,Intercept,Other
418,Intercept,-1.9155779669270872,nbinom,Serious Infection,Intercept,Other
419,Intercept,-1.4923874872006888,nbinom,Serious Infection,Intercept,Other
420,Intercept,-2.1446767740655046,nbinom,Serious Infection,Intercept,Other
421,Intercept,-1.3325646814925596,nbinom,Serious Infection,Intercept,Other
422,Intercept,-1.516806244580039,nbinom,Serious Infection,Intercept,Other
423,Intercept,-1.1076847847771427,nbinom,Serious Infection,Intercept,Other
424,Intercept,-1.6667638142013388,nbinom,Serious Infection,Intercept,Other
425,Intercept,-1.8388138422354228,nbinom,Serious Infection,Intercept,Other
426,Intercept,-1.902333368223706,nbinom,Serious Infection,Intercept,Other
427,Intercept,-1.752753181511973,nbinom,Serious Infection,Intercept,Other
428,Intercept,-1.0104745354475813,nbinom,Serious Infection,Intercept,Other
429,Intercept,-1.2629127608655637,nbinom,Serious Infection,Intercept,Other
430,Intercept,-0.7816603470915024,nbinom,Serious Infection,Intercept,Other
431,Intercept,-1.2607471636616552,nbinom,Serious Infection,Intercept,Other
432,Intercept,-1.7855567605159843,nbinom,Serious Infection,Intercept,Other
433,Intercept,-1.3721837675808524,nbinom,Serious Infection,Intercept,Other
434,Intercept,-1.9734682602364393,nbinom,Serious Infection,Intercept,Other
435,Intercept,-1.0443411791703368,nbinom,Serious Infection,Intercept,Other
436,Intercept,-1.846154190318939,nbinom,Serious Infection,Intercept,Other
437,Intercept,-1.3731680001496755,nbinom,Serious Infection,Intercept,Other
438,Intercept,-1.4484689662552312,nbinom,Serious Infection,Intercept,Other
439,Intercept,-1.3342078098825478,nbinom,Serious Infection,Intercept,Other
440,Intercept,-1.1377418417806164,nbinom,Serious Infection,Intercept,Other
441,Intercept,-1.591731139553278,nbinom,Serious Infection,Intercept,Other
442,Intercept,-1.5950212916953084,nbinom,Serious Infection,Intercept,Other
443,Intercept,-1.329204338998348,nbinom,Serious Infection,Intercept,Other
444,Intercept,-1.2052471986551936,nbinom,Serious Infection,Intercept,Other
445,Intercept,-1.7683843172178604,nbinom,Serious Infection,Intercept,Other
446,Intercept,-1.5504719209367086,nbinom,Serious Infection,Intercept,Other
447,Intercept,-1.4153527341078136,nbinom,Serious Infection,Intercept,Other
448,Intercept,-1.2465124455318553,nbinom,Serious Infection,Intercept,Other
449,Intercept,-0.8863094378900409,nbinom,Serious Infection,Intercept,Other
450,Intercept,-1.6666811874039378,nbinom,Serious Infection,Intercept,Other
451,Intercept,-1.268540789770477,nbinom,Serious Infection,Intercept,Other
452,Intercept,-1.3414389269871478,nbinom,Serious Infection,Intercept,Other
453,Intercept,-1.2724179294827414,nbinom,Serious Infection,Intercept,Other
454,Intercept,-1.3644464205805935,nbinom,Serious Infection,Intercept,Other
455,Intercept,-1.833465548482134,nbinom,Serious Infection,Intercept,Other
456,Intercept,-1.4961161505778058,nbinom,Serious Infection,Intercept,Other
457,Intercept,-2.6460172604254115,nbinom,Serious Infection,Intercept,Other
458,Intercept,-2.9208779534806295,nbinom,Serious Infection,Intercept,Other
459,Intercept,-2.4208568190910715,nbinom,Serious Infection,Intercept,Other
460,Intercept,-1.9594583347526715,nbinom,Serious Infection,Intercept,Other
461,Intercept,-1.8434242533810432,nbinom,Serious Infection,Intercept,Other
462,Intercept,-1.711181062029737,nbinom,Serious Infection,Intercept,Other
463,Intercept,-1.9314718914396,nbinom,Serious Infection,Intercept,Other
464,Intercept,-1.408338370388552,nbinom,Serious Infection,Intercept,Other
465,Intercept,-1.2385180483272558,nbinom,Serious Infection,Intercept,Other
466,Intercept,-1.3340351790365683,nbinom,Serious Infection,Intercept,Other
467,Intercept,-1.3120569878957862,nbinom,Serious Infection,Intercept,Other
468,Intercept,-1.1734765158382177,nbinom,Serious Infection,Intercept,Other
469,Intercept,-1.171668873434747,nbinom,Serious Infection,Intercept,Other
470,Intercept,-1.4359832651186692,nbinom,Serious Infection,Intercept,Other
471,Intercept,-1.978328709205938,nbinom,Serious Infection,Intercept,Other
472,Intercept,-1.650109213121696,nbinom,Serious Infection,Intercept,Other
473,Intercept,-1.6219848152399323,nbinom,Serious Infection,Intercept,Other
474,Intercept,-1.0837962884224823,nbinom,Serious Infection,Intercept,Other
475,Intercept,-0.964003195181434,nbinom,Serious Infection,Intercept,Other
476,Intercept,-1.3127848451499198,nbinom,Serious Infection,Intercept,Other
477,Intercept,-0.7399464508564828,nbinom,Serious Infection,Intercept,Other
478,Intercept,-2.136811964992186,nbinom,Serious Infection,Intercept,Other
479,Intercept,-1.7863527120144136,nbinom,Serious Infection,Intercept,Other
480,Intercept,-1.290213665741515,nbinom,Serious Infection,Intercept,Other
481,Intercept,-0.8643202778797732,nbinom,Serious Infection,Intercept,Other
482,Intercept,-2.510839697669128,nbinom,Serious Infection,Intercept,Other
483,Intercept,-2.590714298724879,nbinom,Serious Infection,Intercept,Other
484,Intercept,-2.0380447776688544,nbinom,Serious Infection,Intercept,Other
485,Intercept,-1.2372698440559895,nbinom,Serious Infection,Intercept,Other
486,Intercept,-1.4250046402934395,nbinom,Serious Infection,Intercept,Other
487,Intercept,-1.1914435833292152,nbinom,Serious Infection,Intercept,Other
488,Intercept,-1.5309068514738924,nbinom,Serious Infection,Intercept,Other
489,Intercept,-1.9954553913825528,nbinom,Serious Infection,Intercept,Other
490,Intercept,-1.7676901267636436,nbinom,Serious Infection,Intercept,Other
491,Intercept,-1.7363609954711108,nbinom,Serious Infection,Intercept,Other
492,Intercept,-1.039944390736883,nbinom,Serious Infection,Intercept,Other
493,Intercept,-1.4444382194332066,nbinom,Serious Infection,Intercept,Other
494,Intercept,-1.9381193908909145,nbinom,Serious Infection,Intercept,Other
495,Intercept,-1.5918717120567547,nbinom,Serious Infection,Intercept,Other
496,Intercept,-1.1501926776194638,nbinom,Serious Infection,Intercept,Other
497,Intercept,-1.0198693141099509,nbinom,Serious Infection,Intercept,Other
498,Intercept,-0.7038489035950857,nbinom,Serious Infection,Intercept,Other
499,Intercept,-0.6251094056167165,nbinom,Serious Infection,Intercept,Other
500,Intercept,-1.4671333927485612,nbinom,Serious Infection,Intercept,Other
501,Intercept,-1.8581675948562373,nbinom,Serious Infection,Intercept,Other
502,Intercept,-1.6517920541842326,nbinom,Serious Infection,Intercept,Other
503,Intercept,-1.496295521027375,nbinom,Serious Infection,Intercept,Other
504,Intercept,-1.298884270009042,nbinom,Serious Infection,Intercept,Other
505,Intercept,-1.3551395580529817,nbinom,Serious Infection,Intercept,Other
506,Intercept,-1.6861255460361242,nbinom,Serious Infection,Intercept,Other
507,Intercept,-0.533232903102528,nbinom,Serious Infection,Intercept,Other
508,Intercept,-2.0461977425381876,nbinom,Serious Infection,Intercept,Other
509,Intercept,-1.804777939765734,nbinom,Serious Infection,Intercept,Other
510,Intercept,-1.5332729040982422,nbinom,Serious Infection,Intercept,Other
511,Intercept,-1.6207312677178236,nbinom,Serious Infection,Intercept,Other
512,Intercept,-1.6584126934704422,nbinom,Serious Infection,Intercept,Other
513,Intercept,-1.429914781363923,nbinom,Serious Infection,Intercept,Other
514,Intercept,-1.4195830709409458,nbinom,Serious Infection,Intercept,Other
515,Intercept,-1.8257971045570285,nbinom,Serious Infection,Intercept,Other
516,Intercept,-1.7353155087711107,nbinom,Serious Infection,Intercept,Other
517,Intercept,-1.3062840748318243,nbinom,Serious Infection,Intercept,Other
518,Intercept,-1.601179785857366,nbinom,Serious Infection,Intercept,Other
519,Intercept,-1.0839990950760416,nbinom,Serious Infection,Intercept,Other
520,Intercept,-1.2232915737328858,nbinom,Serious Infection,Intercept,Other
521,Intercept,-1.5516741944123689,nbinom,Serious Infection,Intercept,Other
522,Intercept,-1.434822023916638,nbinom,Serious Infection,Intercept,Other
523,Intercept,-0.8925040841574781,nbinom,Serious Infection,Intercept,Other
524,Intercept,-1.3863479282372169,nbinom,Serious Infection,Intercept,Other
525,Intercept,-1.4306476147193394,nbinom,Serious Infection,Intercept,Other
526,Intercept,-0.9763268492103608,nbinom,Serious Infection,Intercept,Other
527,Intercept,-1.2107274328798554,nbinom,Serious Infection,Intercept,Other
528,Intercept,-1.5897270422432008,nbinom,Serious Infection,Intercept,Other
529,Intercept,-1.529233451498162,nbinom,Serious Infection,Intercept,Other
530,Intercept,-1.6464657803677292,nbinom,Serious Infection,Intercept,Other
531,Intercept,-1.360697115217981,nbinom,Serious Infection,Intercept,Other
532,Intercept,-1.82399222370394,nbinom,Serious Infection,Intercept,Other
533,Intercept,-1.4178766256346522,nbinom,Serious Infection,Intercept,Other
534,Intercept,-1.423125390201273,nbinom,Serious Infection,Intercept,Other
535,Intercept,-1.4674713781183413,nbinom,Serious Infection,Intercept,Other
536,Intercept,-1.406003990743404,nbinom,Serious Infection,Intercept,Other
537,Intercept,-2.2379693121213915,nbinom,Serious Infection,Intercept,Other
538,Intercept,-2.101775626434072,nbinom,Serious Infection,Intercept,Other
539,Intercept,-1.6650110344005296,nbinom,Serious Infection,Intercept,Other
540,Intercept,-1.6926031439658973,nbinom,Serious Infection,Intercept,Other
541,Intercept,-1.6756334395957349,nbinom,Serious Infection,Intercept,Other
542,Intercept,-1.8557735358437344,nbinom,Serious Infection,Intercept,Other
543,Intercept,-1.0505137053441371,nbinom,Serious Infection,Intercept,Other
544,Intercept,-1.3169739723157892,nbinom,Serious Infection,Intercept,Other
545,Intercept,-1.6378658738220722,nbinom,Serious Infection,Intercept,Other
546,Intercept,-1.4433390849095902,nbinom,Serious Infection,Intercept,Other
547,Intercept,-1.0135856786659407,nbinom,Serious Infection,Intercept,Other
548,Intercept,-0.8921727858190575,nbinom,Serious Infection,Intercept,Other
549,Intercept,-1.0994827383486014,nbinom,Serious Infection,Intercept,Other
550,Intercept,-1.5600274606836868,nbinom,Serious Infection,Intercept,Other
551,Intercept,-2.2435638969383724,nbinom,Serious Infection,Intercept,Other
552,Intercept,-1.35723775697996,nbinom,Serious Infection,Intercept,Other
553,Intercept,-1.8924704243789097,nbinom,Serious Infection,Intercept,Other
554,Intercept,-2.0073806986070286,nbinom,Serious Infection,Intercept,Other
555,Intercept,-1.421610012859622,nbinom,Serious Infection,Intercept,Other
556,Intercept,-1.6024451693538886,nbinom,Serious Infection,Intercept,Other
557,Intercept,-1.5333957402328124,nbinom,Serious Infection,Intercept,Other
558,Intercept,-1.7129612539929784,nbinom,Serious Infection,Intercept,Other
559,Intercept,-1.2056214994132253,nbinom,Serious Infection,Intercept,Other
560,Intercept,-1.253117324168179,nbinom,Serious Infection,Intercept,Other
561,Intercept,-1.4040389261800446,nbinom,Serious Infection,Intercept,Other
562,Intercept,-1.9188211936183015,nbinom,Serious Infection,Intercept,Other
563,Intercept,-1.5642803693279992,nbinom,Serious Infection,Intercept,Other
564,Intercept,-1.2567094952098303,nbinom,Serious Infection,Intercept,Other
565,Intercept,-1.2213319260115112,nbinom,Serious Infection,Intercept,Other
566,Intercept,-2.1787843491203076,nbinom,Serious Infection,Intercept,Other
567,Intercept,-2.0980288497362176,nbinom,Serious Infection,Intercept,Other
568,Intercept,-1.6812060770660897,nbinom,Serious Infection,Intercept,Other
569,Intercept,-0.8509351483600982,nbinom,Serious Infection,Intercept,Other
570,Intercept,-1.7492273373055998,nbinom,Serious Infection,Intercept,Other
571,Intercept,-2.22025314996017,nbinom,Serious Infection,Intercept,Other
572,Intercept,-1.7074589866230416,nbinom,Serious Infection,Intercept,Other
573,Intercept,-1.80631053724699,nbinom,Serious Infection,Intercept,Other
574,Intercept,-1.4925907940305314,nbinom,Serious Infection,Intercept,Other
575,Intercept,-1.6495694733647226,nbinom,Serious Infection,Intercept,Other
576,Intercept,-1.746059694099795,nbinom,Serious Infection,Intercept,Other
577,Intercept,-1.2582621966743717,nbinom,Serious Infection,Intercept,Other
578,Intercept,-1.8391750888553997,nbinom,Serious Infection,Intercept,Other
579,Intercept,-1.2200517718343875,nbinom,Serious Infection,Intercept,Other
580,Intercept,-1.2533751528360126,nbinom,Serious Infection,Intercept,Other
581,Intercept,-1.2861893228799808,nbinom,Serious Infection,Intercept,Other
582,Intercept,-1.8867735956691851,nbinom,Serious Infection,Intercept,Other
583,Intercept,-1.935801793885502,nbinom,Serious Infection,Intercept,Other
584,Intercept,-1.4814870613875435,nbinom,Serious Infection,Intercept,Other
585,Intercept,-1.7072528259034905,nbinom,Serious Infection,Intercept,Other
586,Intercept,-1.1581421984491378,nbinom,Serious Infection,Intercept,Other
587,Intercept,-1.133009458786927,nbinom,Serious Infection,Intercept,Other
588,Intercept,-1.3919500618999234,nbinom,Serious Infection,Intercept,Other
589,Intercept,-1.4431902910105965,nbinom,Serious Infection,Intercept,Other
590,Intercept,-1.5921085660839402,nbinom,Serious Infection,Intercept,Other
591,Intercept,-1.593087643637694,nbinom,Serious Infection,Intercept,Other
592,Intercept,-1.5827654850522197,nbinom,Serious Infection,Intercept,Other
593,Intercept,-1.7454629104642332,nbinom,Serious Infection,Intercept,Other
594,Intercept,-1.694969679541272,nbinom,Serious Infection,Intercept,Other
595,Intercept,-1.861996319394781,nbinom,Serious Infection,Intercept,Other
596,Intercept,-1.9044377189395865,nbinom,Serious Infection,Intercept,Other
597,Intercept,-1.977400362092778,nbinom,Serious Infection,Intercept,Other
598,Intercept,-1.7544930012429365,nbinom,Serious Infection,Intercept,Other
599,Intercept,-1.6393498826931636,nbinom,Serious Infection,Intercept,Other
600,Intercept,-1.636206312594847,nbinom,Serious Infection,Intercept,Other
601,Intercept,-1.248153468692819,nbinom,Serious Infection,Intercept,Other
602,Intercept,-1.3440696211510463,nbinom,Serious Infection,Intercept,Other
603,Intercept,-1.211985669539662,nbinom,Serious Infection,Intercept,Other
604,Intercept,-1.299906584772223,nbinom,Serious Infection,Intercept,Other
